"","X","condition","dataset","sample","TNR","dbl_exp","dbl_act"
"306",318,"DoubletFinder","LARRY","LSK_d2_3",0.944728761514841,0.25,0.08
"307",319,"DoubletFinder","LARRY","LSK_d4_1_1",0.938814531548757,0.05,0.08
"308",320,"DoubletFinder","LARRY","LSK_d4_1_1",0.937858508604206,0.08,0.08
"309",321,"DoubletFinder","LARRY","LSK_d4_1_1",0.938814531548757,0.1,0.08
"310",322,"DoubletFinder","LARRY","LSK_d4_1_1",0.935946462715105,0.15,0.08
"311",323,"DoubletFinder","LARRY","LSK_d4_1_1",0.939770554493308,0.2,0.08
"312",324,"DoubletFinder","LARRY","LSK_d4_1_1",0.935946462715105,0.25,0.08
"313",325,"DoubletFinder","LARRY","LSK_d4_1_2",0.940550133096717,0.05,0.08
"314",326,"DoubletFinder","LARRY","LSK_d4_1_2",0.937888198757764,0.08,0.08
"315",327,"DoubletFinder","LARRY","LSK_d4_1_2",0.941437444543035,0.1,0.08
"316",328,"DoubletFinder","LARRY","LSK_d4_1_2",0.939662821650399,0.15,0.08
"317",329,"DoubletFinder","LARRY","LSK_d4_1_2",0.935226264418811,0.2,0.08
"318",330,"DoubletFinder","LARRY","LSK_d4_1_2",0.940550133096717,0.25,0.08
"319",331,"DoubletFinder","LARRY","LSK_d4_1_3",0.93928035982009,0.05,0.08
"320",332,"DoubletFinder","LARRY","LSK_d4_1_3",0.940029985007496,0.08,0.08
"321",333,"DoubletFinder","LARRY","LSK_d4_1_3",0.940029985007496,0.1,0.08
"322",334,"DoubletFinder","LARRY","LSK_d4_1_3",0.940029985007496,0.15,0.08
"323",335,"DoubletFinder","LARRY","LSK_d4_1_3",0.940029985007496,0.2,0.08
"324",336,"DoubletFinder","LARRY","LSK_d4_1_3",0.936281859070465,0.25,0.08
"325",337,"DoubletFinder","LARRY","LSK_d4_2_1",0.941682600382409,0.05,0.08
"326",338,"DoubletFinder","LARRY","LSK_d4_2_1",0.944550669216061,0.08,0.08
"327",339,"DoubletFinder","LARRY","LSK_d4_2_1",0.94359464627151,0.1,0.08
"328",340,"DoubletFinder","LARRY","LSK_d4_2_1",0.947418738049713,0.15,0.08
"329",341,"DoubletFinder","LARRY","LSK_d4_2_1",0.947418738049713,0.2,0.08
"330",342,"DoubletFinder","LARRY","LSK_d4_2_1",0.946462715105163,0.25,0.08
"331",343,"DoubletFinder","LARRY","LSK_d4_2_2",0.948369565217391,0.05,0.08
"332",344,"DoubletFinder","LARRY","LSK_d4_2_2",0.951766304347826,0.08,0.08
"333",345,"DoubletFinder","LARRY","LSK_d4_2_2",0.950407608695652,0.1,0.08
"334",346,"DoubletFinder","LARRY","LSK_d4_2_2",0.951086956521739,0.15,0.08
"335",347,"DoubletFinder","LARRY","LSK_d4_2_2",0.948369565217391,0.2,0.08
"336",348,"DoubletFinder","LARRY","LSK_d4_2_2",0.951766304347826,0.25,0.08
"337",349,"DoubletFinder","LARRY","LSK_d4_2_3",0.939519469759735,0.05,0.08
"338",350,"DoubletFinder","LARRY","LSK_d4_2_3",0.941176470588235,0.08,0.08
"339",351,"DoubletFinder","LARRY","LSK_d4_2_3",0.941176470588235,0.1,0.08
"340",352,"DoubletFinder","LARRY","LSK_d4_2_3",0.938690969345485,0.15,0.08
"341",353,"DoubletFinder","LARRY","LSK_d4_2_3",0.941176470588235,0.2,0.08
"342",354,"DoubletFinder","LARRY","LSK_d4_2_3",0.942833471416736,0.25,0.08
"343",355,"DoubletFinder","LARRY","LSK_d6_1_1",0.953746530989824,0.05,0.08
"344",356,"DoubletFinder","LARRY","LSK_d6_1_1",0.956521739130435,0.08,0.08
"345",357,"DoubletFinder","LARRY","LSK_d6_1_1",0.9472710453284,0.1,0.08
"346",358,"DoubletFinder","LARRY","LSK_d6_1_1",0.954209065679926,0.15,0.08
"347",359,"DoubletFinder","LARRY","LSK_d6_1_1",0.9472710453284,0.2,0.08
"348",360,"DoubletFinder","LARRY","LSK_d6_1_1",0.946808510638298,0.25,0.08
"349",361,"DoubletFinder","LARRY","LSK_d6_1_2",0.949048913043478,0.05,0.08
"350",362,"DoubletFinder","LARRY","LSK_d6_1_2",0.949728260869565,0.08,0.08
"351",363,"DoubletFinder","LARRY","LSK_d6_1_2",0.95414402173913,0.1,0.08
"352",364,"DoubletFinder","LARRY","LSK_d6_1_2",0.95414402173913,0.15,0.08
"353",365,"DoubletFinder","LARRY","LSK_d6_1_2",0.95414402173913,0.2,0.08
"354",366,"DoubletFinder","LARRY","LSK_d6_1_2",0.949048913043478,0.25,0.08
"355",367,"DoubletFinder","LARRY","LSK_d6_1_3",0.964673913043478,0.05,0.08
"356",368,"DoubletFinder","LARRY","LSK_d6_1_3",0.951539855072464,0.08,0.08
"357",369,"DoubletFinder","LARRY","LSK_d6_1_3",0.960597826086957,0.1,0.08
"358",370,"DoubletFinder","LARRY","LSK_d6_1_3",0.964673913043478,0.15,0.08
"359",371,"DoubletFinder","LARRY","LSK_d6_1_3",0.951539855072464,0.2,0.08
"360",372,"DoubletFinder","LARRY","LSK_d6_1_3",0.953351449275362,0.25,0.08
"361",373,"DoubletFinder","LARRY","LSK_d6_2_1",0.962251432423323,0.05,0.08
"362",374,"DoubletFinder","LARRY","LSK_d6_2_1",0.962251432423323,0.08,0.08
"363",375,"DoubletFinder","LARRY","LSK_d6_2_1",0.962251432423323,0.1,0.08
"364",376,"DoubletFinder","LARRY","LSK_d6_2_1",0.962251432423323,0.15,0.08
"365",377,"DoubletFinder","LARRY","LSK_d6_2_1",0.953151331311089,0.2,0.08
"366",378,"DoubletFinder","LARRY","LSK_d6_2_1",0.954162453656892,0.25,0.08
"367",379,"DoubletFinder","LARRY","LSK_d6_2_2",0.966048576651867,0.05,0.08
"368",380,"DoubletFinder","LARRY","LSK_d6_2_2",0.950117524157744,0.08,0.08
"369",381,"DoubletFinder","LARRY","LSK_d6_2_2",0.966048576651867,0.1,0.08
"370",382,"DoubletFinder","LARRY","LSK_d6_2_2",0.966048576651867,0.15,0.08
"371",383,"DoubletFinder","LARRY","LSK_d6_2_2",0.950378688952729,0.2,0.08
"372",384,"DoubletFinder","LARRY","LSK_d6_2_2",0.951162183337686,0.25,0.08
"373",385,"DoubletFinder","LARRY","LSK_d6_2_3",0.956979263385949,0.05,0.08
"374",386,"DoubletFinder","LARRY","LSK_d6_2_3",0.960383782110802,0.08,0.08
"375",387,"DoubletFinder","LARRY","LSK_d6_2_3",0.956979263385949,0.1,0.08
"376",388,"DoubletFinder","LARRY","LSK_d6_2_3",0.950479727638502,0.15,0.08
"377",389,"DoubletFinder","LARRY","LSK_d6_2_3",0.950479727638502,0.2,0.08
"378",390,"DoubletFinder","LARRY","LSK_d6_2_3",0.956979263385949,0.25,0.08
"379",391,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.940405244338498,0.05,0.08
"380",392,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.940405244338498,0.08,0.08
"381",393,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.939213349225268,0.1,0.08
"382",394,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.937425506555423,0.15,0.08
"383",395,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.928486293206198,0.2,0.08
"384",396,"DoubletFinder","Jiang et al.","10kbarsiblingA",0.939213349225268,0.25,0.08
"385",397,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.936758893280632,0.05,0.08
"386",398,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.935177865612648,0.08,0.08
"387",399,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.936758893280632,0.1,0.08
"388",400,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.93596837944664,0.15,0.08
"389",401,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.945454545454545,0.2,0.08
"390",402,"DoubletFinder","Jiang et al.","10kbarsiblingB",0.945454545454545,0.25,0.08
"391",433,"DoubletFinder","SPLINTR","chemoDay2_1",0.949843260188088,0.05,0.08
"392",434,"DoubletFinder","SPLINTR","chemoDay2_1",0.95141065830721,0.08,0.08
"393",435,"DoubletFinder","SPLINTR","chemoDay2_1",0.95141065830721,0.1,0.08
"394",436,"DoubletFinder","SPLINTR","chemoDay2_1",0.95141065830721,0.15,0.08
"395",437,"DoubletFinder","SPLINTR","chemoDay2_1",0.950626959247649,0.2,0.08
"396",438,"DoubletFinder","SPLINTR","chemoDay2_1",0.950626959247649,0.25,0.08
"397",439,"DoubletFinder","SPLINTR","chemoDay2_2",0.938923395445135,0.05,0.08
"398",440,"DoubletFinder","SPLINTR","chemoDay2_2",0.942028985507246,0.08,0.08
"399",441,"DoubletFinder","SPLINTR","chemoDay2_2",0.942028985507246,0.1,0.08
"400",442,"DoubletFinder","SPLINTR","chemoDay2_2",0.943064182194617,0.15,0.08
"401",443,"DoubletFinder","SPLINTR","chemoDay2_2",0.940993788819876,0.2,0.08
"402",444,"DoubletFinder","SPLINTR","chemoDay2_2",0.950310559006211,0.25,0.08
"403",445,"DoubletFinder","SPLINTR","chemoDay5_1",0.938775510204082,0.05,0.08
"404",446,"DoubletFinder","SPLINTR","chemoDay5_1",0.940923737916219,0.08,0.08
"405",447,"DoubletFinder","SPLINTR","chemoDay5_1",0.941997851772288,0.1,0.08
"406",448,"DoubletFinder","SPLINTR","chemoDay5_1",0.93984962406015,0.15,0.08
"407",449,"DoubletFinder","SPLINTR","chemoDay5_1",0.936627282491944,0.2,0.08
"408",450,"DoubletFinder","SPLINTR","chemoDay5_1",0.938775510204082,0.25,0.08
"409",451,"DoubletFinder","SPLINTR","chemoDay5_2",0.938388625592417,0.05,0.08
"410",452,"DoubletFinder","SPLINTR","chemoDay5_2",0.938388625592417,0.08,0.08
"411",453,"DoubletFinder","SPLINTR","chemoDay5_2",0.943127962085308,0.1,0.08
"412",454,"DoubletFinder","SPLINTR","chemoDay5_2",0.938388625592417,0.15,0.08
"413",455,"DoubletFinder","SPLINTR","chemoDay5_2",0.943127962085308,0.2,0.08
"414",456,"DoubletFinder","SPLINTR","chemoDay5_2",0.938388625592417,0.25,0.08
"415",457,"DoubletFinder","SPLINTR","chemoDay7_1",0.941455696202532,0.05,0.08
"416",458,"DoubletFinder","SPLINTR","chemoDay7_1",0.941455696202532,0.08,0.08
"417",459,"DoubletFinder","SPLINTR","chemoDay7_1",0.939873417721519,0.1,0.08
"418",460,"DoubletFinder","SPLINTR","chemoDay7_1",0.941455696202532,0.15,0.08
"419",461,"DoubletFinder","SPLINTR","chemoDay7_1",0.941455696202532,0.2,0.08
"420",462,"DoubletFinder","SPLINTR","chemoDay7_1",0.941455696202532,0.25,0.08
"421",463,"DoubletFinder","SPLINTR","chemoDay7_2",0.951327433628319,0.05,0.08
"422",464,"DoubletFinder","SPLINTR","chemoDay7_2",0.948377581120944,0.08,0.08
"423",465,"DoubletFinder","SPLINTR","chemoDay7_2",0.943952802359882,0.1,0.08
"424",466,"DoubletFinder","SPLINTR","chemoDay7_2",0.949852507374631,0.15,0.08
"425",467,"DoubletFinder","SPLINTR","chemoDay7_2",0.948377581120944,0.2,0.08
"426",468,"DoubletFinder","SPLINTR","chemoDay7_2",0.942477876106195,0.25,0.08
"427",469,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.947010869565217,0.05,0.08
"428",470,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.946516798418972,0.08,0.08
"429",471,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.947010869565217,0.1,0.08
"430",472,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.947504940711462,0.15,0.08
"431",473,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.947010869565217,0.2,0.08
"432",474,"DoubletFinder","SPLINTR","chemoKRASBaseline_1",0.947875494071146,0.25,0.08
"433",475,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.941531798495555,0.05,0.08
"434",476,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.942785502621381,0.08,0.08
"435",477,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.944609072258947,0.1,0.08
"436",478,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.945064964668338,0.15,0.08
"437",479,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.943241395030773,0.2,0.08
"438",480,"DoubletFinder","SPLINTR","chemoKRASBaseline_2",0.940847959881468,0.25,0.08
"439",481,"DoubletFinder","SPLINTR","chemoVehicle_1",0.944933920704846,0.05,0.08
"440",482,"DoubletFinder","SPLINTR","chemoVehicle_1",0.94273127753304,0.08,0.08
"441",483,"DoubletFinder","SPLINTR","chemoVehicle_1",0.947136563876652,0.1,0.08
"442",484,"DoubletFinder","SPLINTR","chemoVehicle_1",0.94273127753304,0.15,0.08
"443",485,"DoubletFinder","SPLINTR","chemoVehicle_1",0.950440528634361,0.2,0.08
"444",486,"DoubletFinder","SPLINTR","chemoVehicle_1",0.950440528634361,0.25,0.08
"445",487,"DoubletFinder","SPLINTR","chemoVehicle_2",0.950524737631184,0.05,0.08
"446",488,"DoubletFinder","SPLINTR","chemoVehicle_2",0.946026986506747,0.08,0.08
"447",489,"DoubletFinder","SPLINTR","chemoVehicle_2",0.947526236881559,0.1,0.08
"448",490,"DoubletFinder","SPLINTR","chemoVehicle_2",0.956521739130435,0.15,0.08
"449",491,"DoubletFinder","SPLINTR","chemoVehicle_2",0.947526236881559,0.2,0.08
"450",492,"DoubletFinder","SPLINTR","chemoVehicle_2",0.956521739130435,0.25,0.08
"451",493,"DoubletFinder","SPLINTR","inVitro_FLT3",0.949715370018975,0.05,0.08
"452",494,"DoubletFinder","SPLINTR","inVitro_FLT3",0.939911448450348,0.08,0.08
"453",495,"DoubletFinder","SPLINTR","inVitro_FLT3",0.934535104364326,0.1,0.08
"454",496,"DoubletFinder","SPLINTR","inVitro_FLT3",0.946869070208729,0.15,0.08
"455",497,"DoubletFinder","SPLINTR","inVitro_FLT3",0.94370651486401,0.2,0.08
"456",498,"DoubletFinder","SPLINTR","inVitro_FLT3",0.949715370018975,0.25,0.08
"457",505,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.948968743355305,0.05,0.08
"458",506,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.950244524771423,0.08,0.08
"459",507,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.950882415479481,0.1,0.08
"460",508,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.948968743355305,0.15,0.08
"461",509,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.95152030618754,0.2,0.08
"462",510,"DoubletFinder","SPLINTR","inVitro_MLL_1",0.948968743355305,0.25,0.08
"463",511,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.943262411347518,0.05,0.08
"464",512,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.943431273218507,0.08,0.08
"465",513,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.942755825734549,0.1,0.08
"466",514,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.941911516379601,0.15,0.08
"467",515,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.946470786896319,0.2,0.08
"468",516,"DoubletFinder","SPLINTR","inVitro_MLL_2",0.94258696386356,0.25,0.08
"469",529,"DoubletFinder","TREX","brain2",0.970168200571247,0.05,0.08
"470",530,"DoubletFinder","TREX","brain2",0.970168200571247,0.08,0.08
"471",531,"DoubletFinder","TREX","brain2",0.970168200571247,0.1,0.08
"472",532,"DoubletFinder","TREX","brain2",0.970168200571247,0.15,0.08
"473",533,"DoubletFinder","TREX","brain2",0.965725166613773,0.2,0.08
"474",534,"DoubletFinder","TREX","brain2",0.970168200571247,0.25,0.08
"475",535,"DoubletFinder","TREX","brain3",0.954671600370028,0.05,0.08
"476",536,"DoubletFinder","TREX","brain3",0.954671600370028,0.08,0.08
"477",537,"DoubletFinder","TREX","brain3",0.955288313290163,0.1,0.08
"478",538,"DoubletFinder","TREX","brain3",0.954671600370028,0.15,0.08
"479",539,"DoubletFinder","TREX","brain3",0.955288313290163,0.2,0.08
"480",540,"DoubletFinder","TREX","brain3",0.929694727104533,0.25,0.08
"481",541,"DoubletFinder","TREX","brain4",0.962518463810931,0.05,0.08
"482",542,"DoubletFinder","TREX","brain4",0.962518463810931,0.08,0.08
"483",543,"DoubletFinder","TREX","brain4",0.928914327917282,0.1,0.08
"484",544,"DoubletFinder","TREX","brain4",0.962518463810931,0.15,0.08
"485",545,"DoubletFinder","TREX","brain4",0.968426883308715,0.2,0.08
"486",546,"DoubletFinder","TREX","brain4",0.962518463810931,0.25,0.08
"487",547,"DoubletFinder","Watermelon","T47D-lag-1",0.940179806362379,0.05,0.08
"488",548,"DoubletFinder","Watermelon","T47D-lag-1",0.937067773167358,0.08,0.08
"489",549,"DoubletFinder","Watermelon","T47D-lag-1",0.937413554633472,0.1,0.08
"490",550,"DoubletFinder","Watermelon","T47D-lag-1",0.938969571230982,0.15,0.08
"491",551,"DoubletFinder","Watermelon","T47D-lag-1",0.937413554633472,0.2,0.08
"492",552,"DoubletFinder","Watermelon","T47D-lag-1",0.937932226832642,0.25,0.08
"493",553,"DoubletFinder","Watermelon","T47D-lag-2",0.941456903127384,0.05,0.08
"494",554,"DoubletFinder","Watermelon","T47D-lag-2",0.939931350114417,0.08,0.08
"495",555,"DoubletFinder","Watermelon","T47D-lag-2",0.939359267734554,0.1,0.08
"496",556,"DoubletFinder","Watermelon","T47D-lag-2",0.941266209000763,0.15,0.08
"497",557,"DoubletFinder","Watermelon","T47D-lag-2",0.93859649122807,0.2,0.08
"498",558,"DoubletFinder","Watermelon","T47D-lag-2",0.93649885583524,0.25,0.08
"499",559,"DoubletFinder","Watermelon","T47D-late-1",0.939970355731225,0.05,0.08
"500",560,"DoubletFinder","Watermelon","T47D-late-1",0.942440711462451,0.08,0.08
"501",561,"DoubletFinder","Watermelon","T47D-late-1",0.937747035573123,0.1,0.08
"502",562,"DoubletFinder","Watermelon","T47D-late-1",0.944416996047431,0.15,0.08
"503",563,"DoubletFinder","Watermelon","T47D-late-1",0.937252964426877,0.2,0.08
"504",564,"DoubletFinder","Watermelon","T47D-late-1",0.942934782608696,0.25,0.08
"505",565,"DoubletFinder","Watermelon","T47D-late-2",0.939103232533889,0.05,0.08
"506",566,"DoubletFinder","Watermelon","T47D-late-2",0.937434827945777,0.08,0.08
"507",567,"DoubletFinder","Watermelon","T47D-late-2",0.939103232533889,0.1,0.08
"508",568,"DoubletFinder","Watermelon","T47D-late-2",0.938060479666319,0.15,0.08
"509",569,"DoubletFinder","Watermelon","T47D-late-2",0.937643378519291,0.2,0.08
"510",570,"DoubletFinder","Watermelon","T47D-late-2",0.937643378519291,0.25,0.08
"511",571,"DoubletFinder","Watermelon","T47D-naive-1",0.949048913043478,0.05,0.08
"512",572,"DoubletFinder","Watermelon","T47D-naive-1",0.948596014492754,0.08,0.08
"513",573,"DoubletFinder","Watermelon","T47D-naive-1",0.945652173913043,0.1,0.08
"514",574,"DoubletFinder","Watermelon","T47D-naive-1",0.947690217391304,0.15,0.08
"515",575,"DoubletFinder","Watermelon","T47D-naive-1",0.951539855072464,0.2,0.08
"516",576,"DoubletFinder","Watermelon","T47D-naive-1",0.948143115942029,0.25,0.08
"517",577,"DoubletFinder","Watermelon","T47D-naive-2",0.938612099644128,0.05,0.08
"518",578,"DoubletFinder","Watermelon","T47D-naive-2",0.936832740213523,0.08,0.08
"519",579,"DoubletFinder","Watermelon","T47D-naive-2",0.94105871886121,0.1,0.08
"520",580,"DoubletFinder","Watermelon","T47D-naive-2",0.940836298932384,0.15,0.08
"521",581,"DoubletFinder","Watermelon","T47D-naive-2",0.94105871886121,0.2,0.08
"522",582,"DoubletFinder","Watermelon","T47D-naive-2",0.936832740213523,0.25,0.08
"523",583,"scDblFinder","Jain et al.","1_DMSO_A",0.927536231884058,0.05,0.08
"524",584,"scDblFinder","Jain et al.","1_DMSO_A",0.924901185770751,0.08,0.08
"525",585,"scDblFinder","Jain et al.","1_DMSO_A",0.926218708827404,0.1,0.08
"526",586,"scDblFinder","Jain et al.","1_DMSO_A",0.926218708827404,0.15,0.08
"527",587,"scDblFinder","Jain et al.","1_DMSO_A",0.924901185770751,0.2,0.08
"528",588,"scDblFinder","Jain et al.","1_DMSO_A",0.924901185770751,0.25,0.08
"529",589,"scDblFinder","Jain et al.","2_DMSO_B",0.929203539823009,0.05,0.08
"530",590,"scDblFinder","Jain et al.","2_DMSO_B",0.924778761061947,0.08,0.08
"531",591,"scDblFinder","Jain et al.","2_DMSO_B",0.924778761061947,0.1,0.08
"532",592,"scDblFinder","Jain et al.","2_DMSO_B",0.926253687315634,0.15,0.08
"533",593,"scDblFinder","Jain et al.","2_DMSO_B",0.924778761061947,0.2,0.08
"534",594,"scDblFinder","Jain et al.","2_DMSO_B",0.92330383480826,0.25,0.08
"535",595,"scDblFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.05,0.08
"536",596,"scDblFinder","Jain et al.","3_LSD1i_A",0.928388746803069,0.08,0.08
"537",597,"scDblFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.1,0.08
"538",598,"scDblFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.15,0.08
